author_id,name,email,orcid
2020926,Miloš Gligorić,miloš.gligorić@example.com,0000-0002-2020-1438
3023790,Owolabi Legunsen,owolabi.legunsen@example.com,0000-0002-3023-1907
2214967253,S. M. Rajesh,s.m.rajesh@example.com,0000-0002-2214-4424
2215041450,Itikela Chiranmai,itikela.chiranmai@example.com,0000-0002-2215-2270
89024065,N. Jayapandian,n.jayapandian@example.com,0000-0002-8902-8656
2069861076,L. Su,l.su@example.com,0000-0002-2069-6776
2108275048,Xuemeng Li,xuemeng.li@example.com,0000-0002-2108-9083
2098647965,R. Mamatha,r.mamatha@example.com,0000-0002-2098-7830
2224775235,Dr.Lalitha Surya,dr.lalitha.surya@example.com,0000-0002-2224-4947
2224775487,Kumari,kumari@example.com,0000-0002-2224-8435
2224775167,Dr.A.Sharada,dr.a.sharada@example.com,0000-0002-2224-2635
2256600057,Seongkyu Ko,seongkyu.ko@example.com,0000-0002-2256-4070
2185549633,Junyeop Cha,junyeop.cha@example.com,0000-0002-2185-9204
2253501080,Eunil Park,eunil.park@example.com,0000-0002-2253-3755
2267880678,Kuchan Park,kuchan.park@example.com,0000-0002-2267-6483
2257919393,Junho Hong,junho.hong@example.com,0000-0002-2257-4554
2267489696,Wencong Su,wencong.su@example.com,0000-0002-2267-5123
2267862200,Hyojong Lee,hyojong.lee@example.com,0000-0002-2267-8764
41154424,Despoina Mouratidis,despoina.mouratidis@example.com,0000-0002-4115-8828
1680583,Katia Lida Kermanidis,katia.lida.kermanidis@example.com,0000-0002-1680-8738
3448803,Vilelmini Sosoni,vilelmini.sosoni@example.com,0000-0002-3448-9772
40178479,Jayvee R. Abella,jayvee.r.abella@example.com,0000-0002-4017-6817
48130894,D. Antunes,d.antunes@example.com,0000-0002-4813-1939
2839696,C. Clementi,c.clementi@example.com,0000-0002-2839-1348
1780248,L. Kavraki,l.kavraki@example.com,0000-0002-1780-2979
35329789,Abdelkader Dairi,abdelkader.dairi@example.com,0000-0002-3532-3673
1943737,F. Harrou,f.harrou@example.com,0000-0002-1943-8140
50665690,Abdelhafid Zeroual,abdelhafid.zeroual@example.com,0000-0002-5066-6038
2775884,M. Hittawe,m.hittawe@example.com,0000-0002-2775-1206
2108938859,Ying Sun,ying.sun@example.com,0000-0002-2108-1124
2261851884,Zahraa Najm Abed,zahraa.najm.abed@example.com,0000-0002-2261-5140
2261850659,Abbas M. Al-Bakry,abbas.m.al-bakry@example.com,0000-0002-2261-2397
2215016757,Priyanshu Rawat,priyanshu.rawat@example.com,0000-0002-2215-3264
2214961694,Madhvan Bajaj,madhvan.bajaj@example.com,0000-0002-2214-2671
2215000283,Shreshtha Mehta,shreshtha.mehta@example.com,0000-0002-2215-1761
2215342679,V. Sharma,v.sharma@example.com,0000-0002-2215-1368
9069557,Satvik Vats,satvik.vats@example.com,0000-0002-9069-2431
144590341,T. Prabhakar,t.prabhakar@example.com,0000-0002-1445-9687
144493871,M. Veena,m.veena@example.com,0000-0002-1444-1686
2218195989,Venkata Syama Sowmya Sri Hari,venkata.syama.sowmya.sri.hari@example.com,0000-0002-2218-4046
2218667802,Arun Kumar Annavarapu,arun.kumar.annavarapu@example.com,0000-0002-2218-3731
2218398553,Vamsi Shesamsetti,vamsi.shesamsetti@example.com,0000-0002-2218-9501
2218388057,Sathwik Nalla,sathwik.nalla@example.com,0000-0002-2218-3249
2159668392,Ismail Utku Sayan,ismail.utku.sayan@example.com,0000-0002-2159-7185
2148228535,Melike Demirdag,melike.demirdag@example.com,0000-0002-2148-3423
66852816,Guven Yuceturk,guven.yuceturk@example.com,0000-0002-6685-6096
2159667581,Sare Melek Yalçinkaya,sare.melek.yalçinkaya@example.com,0000-0002-2159-1760
2153454722,Anh Tuan Nguyen,anh.tuan.nguyen@example.com,0000-0002-2153-4388
40515722,Ammar Shaker,ammar.shaker@example.com,0000-0002-4051-4704
19752252,Carolin (Haas) Lawrence,carolin.(haas).lawrence@example.com,0000-0002-1975-3168
4284210,Robert C. Lonsinger,robert.c.lonsinger@example.com,0000-0002-4284-9017
2142472309,Marlin M. Dart,marlin.m.dart@example.com,0000-0002-2142-4703
38335041,R. Larsen,r.larsen@example.com,0000-0002-3833-2391
15440602,Robert N. Knight,robert.n.knight@example.com,0000-0002-1544-6988
2115249308,Yijia Yan,yijia.yan@example.com,0000-0002-2115-7230
2204686692,Tenglong Xu,tenglong.xu@example.com,0000-0002-2204-2548
2130058253,Álvaro Mazcuñán,álvaro.mazcuñán@example.com,0000-0002-2130-4100
2142554599,Miquel Marín,miquel.marín@example.com,0000-0002-2142-1080
2214771355,Uma Chinta,uma.chinta@example.com,0000-0002-2214-5099
145324681,A. Atyabi,a.atyabi@example.com,0000-0002-1453-3813
121833626,K. Prakash,k.prakash@example.com,0000-0002-1218-3938
2287566670,Dr. S. Saradha,dr.s.saradha@example.com,0000-0002-2287-2096
103753050,A. Abasi,a.abasi@example.com,0000-0002-1037-5035
2131706,Moayad Aloqaily,moayad.aloqaily@example.com,0000-0002-2131-3326
2065439840,M. Guizani,m.guizani@example.com,0000-0002-2065-5615
6259031,S. Moustafa,s.moustafa@example.com,0000-0002-6259-8595
3390128,Mohamed S. Abdalzaher,mohamed.s.abdalzaher@example.com,0000-0002-3390-7568
2086744983,Farhan Khan,farhan.khan@example.com,0000-0002-2086-2979
117555737,M. Metwaly,m.metwaly@example.com,0000-0002-1175-4360
11607437,Eslam A. Elawadi,eslam.a.elawadi@example.com,0000-0002-1160-5657
147646380,N. Al-Arifi,n.al-arifi@example.com,0000-0002-1476-1223
2117569565,Hadrien Reynaud,hadrien.reynaud@example.com,0000-0002-2117-8360
38288911,Mengyun Qiao,mengyun.qiao@example.com,0000-0002-3828-9852
2168100904,Mischa Dombrowski,mischa.dombrowski@example.com,0000-0002-2168-1525
1992582349,T. Day,t.day@example.com,0000-0002-1992-2640
145987167,R. Razavi,r.razavi@example.com,0000-0002-1459-6080
145183907,Alberto Gómez,alberto.gómez@example.com,0000-0002-1451-7580
1882894,P. Leeson,p.leeson@example.com,0000-0002-1882-1054
2015193,Bernhard Kainz,bernhard.kainz@example.com,0000-0002-2015-1602
2118309060,D. I. Morís,d.i.morís@example.com,0000-0002-2118-8197
144931497,J. D. Moura,j.d.moura@example.com,0000-0002-1449-9378
2265550055,Pedro J. Marcos,pedro.j.marcos@example.com,0000-0002-2265-1468
152486279,E. M. Rey,e.m.rey@example.com,0000-0002-1524-8959
1776118,J. Novo,j.novo@example.com,0000-0002-1776-4174
35888985,M. Ortega,m.ortega@example.com,0000-0002-3588-3771
2164196208,Timmy Lehmus Persson,timmy.lehmus.persson@example.com,0000-0002-2164-4282
2085169796,Haris Kozlica,haris.kozlica@example.com,0000-0002-2085-6629
1739691,Niklas Carlsson,niklas.carlsson@example.com,0000-0002-1739-4783
46408867,Patrick Lambrix,patrick.lambrix@example.com,0000-0002-4640-7558
144153882,I. Sudirman,i.sudirman@example.com,0000-0002-1441-9161
1664263375,I. Sudirman,i.sudirman@example.com,0000-0002-1664-8170
49558131,Aly A. Valliani,aly.a.valliani@example.com,0000-0002-4955-4567
11487810,F. Gulamali,f.gulamali@example.com,0000-0002-1148-1670
2115746290,Young Joon Kwon,young.joon.kwon@example.com,0000-0002-2115-4436
48198798,Michael L. Martini,michael.l.martini@example.com,0000-0002-4819-6198
2144565055,Chi-Tei Wang,chi-tei.wang@example.com,0000-0002-2144-8640
2051069,D. Kondziolka,d.kondziolka@example.com,0000-0002-2051-8352
49718562,Viola J. Chen,viola.j.chen@example.com,0000-0002-4971-9748
2155288915,Weichung Wang,weichung.wang@example.com,0000-0002-2155-2568
145004209,Anthony B Costa,anthony.b.costa@example.com,0000-0002-1450-9547
4682692,E. Oermann,e.oermann@example.com,0000-0002-4682-5637
2120233310,Yanping Li,yanping.li@example.com,0000-0002-2120-7228
1382001459,Faizah Fayaz,faizah.fayaz@example.com,0000-0002-1382-6302
38306553,A. Haque,a.haque@example.com,0000-0002-3830-6006
46234412,V. S. Kurukuru,v.s.kurukuru@example.com,0000-0002-4623-7348
2657746,S. Padmanaban,s.padmanaban@example.com,0000-0002-2657-2105
2291765581,Eseoghene Kokogho,eseoghene.kokogho@example.com,0000-0002-2291-2718
2343756424,Ilerioluwase Emmanuel Adeniji,ilerioluwase.emmanuel.adeniji@example.com,0000-0002-2343-3827
2343755880,Taiwo Akindele Olorunfemi,taiwo.akindele.olorunfemi@example.com,0000-0002-2343-6306
2342320490,Mark Osemedua Nwaozomudoh,mark.osemedua.nwaozomudoh@example.com,0000-0002-2342-1775
2291742910,Princess Eloho Odio,princess.eloho.odio@example.com,0000-0002-2291-6892
2330602911,Adedamola Sobowale,adedamola.sobowale@example.com,0000-0002-2330-6486
2269424700,Mohammad Mobarak Hossain,mohammad.mobarak.hossain@example.com,0000-0002-2269-6954
2269206369,Mohammod Abdul Kashem,mohammod.abdul.kashem@example.com,0000-0002-2269-4322
2212313239,N. Nayan,n.nayan@example.com,0000-0002-2212-1928
2269189415,Mohammad Asaduzzaman Chowdhury,mohammad.asaduzzaman.chowdhury@example.com,0000-0002-2269-7916
2161609842,Woo-Sung Kang,woo-sung.kang@example.com,0000-0002-2161-4540
2680925,Kilho Lee,kilho.lee@example.com,0000-0002-2680-7325
33151614,Jinkyu Lee,jinkyu.lee@example.com,0000-0002-3315-4061
1694991,I. Shin,i.shin@example.com,0000-0002-1694-7294
2419608,H. Chwa,h.chwa@example.com,0000-0002-2419-2900
29852572,P. Bafna,p.bafna@example.com,0000-0002-2985-7410
5012217,Jatinderkumar R. Saini,jatinderkumar.r.saini@example.com,0000-0002-5012-6924
145127870,Alexey Ignatiev,alexey.ignatiev@example.com,0000-0002-1451-5821
1393656234,Joao Marques-Silva,joao.marques-silva@example.com,0000-0002-1393-7599
5860158,M. Bydon,m.bydon@example.com,0000-0002-5860-2179
145123630,John H. Shin,john.h.shin@example.com,0000-0002-1451-1199
4611806,S. Timmons,s.timmons@example.com,0000-0002-4611-2855
32189813,E. Potts,e.potts@example.com,0000-0002-3218-4829
145610046,Ken-ichi Sato,ken-ichi.sato@example.com,0000-0002-1456-1710
2182449703,Sayali Kshirsagar,sayali.kshirsagar@example.com,0000-0002-2182-7624
2182450730,Aayou Mangwani,aayou.mangwani@example.com,0000-0002-2182-7187
2182447954,Kirti,kirti@example.com,0000-0002-2182-7776
2182447951,Swati Karanjkar,swati.karanjkar@example.com,0000-0002-2182-7730
72224861,B. Kanawade,b.kanawade@example.com,0000-0002-7222-4583
36097612,O. Stenzel,o.stenzel@example.com,0000-0002-3609-5813
104125378,R. Thor,r.thor@example.com,0000-0002-1041-4603
6214539,M. Hilchenbach,m.hilchenbach@example.com,0000-0002-6214-6207
1688673,Constantinos Djouvas,constantinos.djouvas@example.com,0000-0002-1688-7632
2141794903,Christos Christodoulou,christos.christodoulou@example.com,0000-0002-2141-5342
2209794434,Antonis Charalampous,antonis.charalampous@example.com,0000-0002-2209-3886
2246012194,Nikandros Ioannidis,nikandros.ioannidis@example.com,0000-0002-2246-2350
151392402,Chengbo Zeng,chengbo.zeng@example.com,0000-0002-1513-5640
82554865,Yunyu Xiao,yunyu.xiao@example.com,0000-0002-8255-5963
4097526,B. Dugger,b.dugger@example.com,0000-0002-4097-1732
2114350545,Charles White,charles.white@example.com,0000-0002-2114-4982
2032728997,Brian Stahly,brian.stahly@example.com,0000-0002-2032-3464
2271279421,J. Schneider,j.schneider@example.com,0000-0002-2271-3211
82803172,Elizabeth Robichaud,elizabeth.robichaud@example.com,0000-0002-8280-4657
49949390,R. Reichard,r.reichard@example.com,0000-0002-4994-4925
5574909,S. Prokop,s.prokop@example.com,0000-0002-5574-3574
11048557,R. Perrin,r.perrin@example.com,0000-0002-1104-1838
2645494,P. Nelson,p.nelson@example.com,0000-0002-2645-8457
2997723,A. Lieberman,a.lieberman@example.com,0000-0002-2997-3176
5928981,W. Kukull,w.kukull@example.com,0000-0002-5928-7512
47328653,J. Kofler,j.kofler@example.com,0000-0002-4732-3218
3597329,C. Keene,c.keene@example.com,0000-0002-3597-9020
40331444,A. Kapasi,a.kapasi@example.com,0000-0002-4033-9317
27125249,D. Irwin,d.irwin@example.com,0000-0002-2712-5324
4852100,M. Flanagan,m.flanagan@example.com,0000-0002-4852-7241
6229737,J. Crary,j.crary@example.com,0000-0002-6229-8689
2032476102,Kwun Chuen Gary Chan,kwun.chuen.gary.chan@example.com,0000-0002-2032-6867
145725016,M. Murray,m.murray@example.com,0000-0002-1457-6710
2185976735,Julian Patzner,julian.patzner@example.com,0000-0002-2185-6169
10695289,Ralf Rückert,ralf.rückert@example.com,0000-0002-1069-5715
1398754171,M. Müller-Hannemann,m.müller-hannemann@example.com,0000-0002-1398-6631
9207514,Sarunyoo Boriratrit,sarunyoo.boriratrit@example.com,0000-0002-9207-2157
3329723,R. Chatthaworn,r.chatthaworn@example.com,0000-0002-3329-1610
2273235655,Daria De Raffele,daria.de.raffele@example.com,0000-0002-2273-4173
47631172,I. Ilie,i.ilie@example.com,0000-0002-4763-3633
38276523,Ali N. Salman,ali.n.salman@example.com,0000-0002-3827-6425
2106794,C. Busso,c.busso@example.com,0000-0002-2106-2438
2287305379,Dr. B. Dhanalaxmi,dr.b.dhanalaxmi@example.com,0000-0002-2287-9594
2287285007,M.Varsha,m.varsha@example.com,0000-0002-2287-4975
2287305556,K. R. Chowdary,k.r.chowdary@example.com,0000-0002-2287-1729
2122957124,P. Mokshitha,p.mokshitha@example.com,0000-0002-2122-5764
2186740596,Damian S'ojka,damian.s'ojka@example.com,0000-0002-2186-8909
143675076,Michał R. Nowicki,michał.r.nowicki@example.com,0000-0002-1436-2375
2091408003,Piotr Skrzypczy'nski,piotr.skrzypczy'nski@example.com,0000-0002-2091-2351
143841156,S. Tiwari,s.tiwari@example.com,0000-0002-1438-1627
2286838500,Dr S Veenadhari,dr.s.veenadhari@example.com,0000-0002-2286-8527
2287362152,Dr Sanjeev K Gupta,dr.sanjeev.k.gupta@example.com,0000-0002-2287-3406
3097768,Armin Hoenen,armin.hoenen@example.com,0000-0002-3097-9833
151487159,Dongning Ma,dongning.ma@example.com,0000-0002-1514-5767
47093589,Jianmin Guo,jianmin.guo@example.com,0000-0002-4709-1351
152771714,Yu Jiang,yu.jiang@example.com,0000-0002-1527-8334
2858184,Xun Jiao,xun.jiao@example.com,0000-0002-2858-6078
9276327,Bhavesh Pandya,bhavesh.pandya@example.com,0000-0002-9276-3880
2482132,Amir Pourabdollah,amir.pourabdollah@example.com,0000-0002-2482-2893
118362140,Ahmad Lotfi,ahmad.lotfi@example.com,0000-0002-1183-1213
2277530592,Ömer Ayberk Şencan,ömer.ayberk.şencan@example.com,0000-0002-2277-1290
3294290,I. Atacak,i.atacak@example.com,0000-0002-3294-6052
3314907,R. Jhaveri,r.jhaveri@example.com,0000-0002-3314-1300
30816947,H. Chi,h.chi@example.com,0000-0002-3081-8359
3070372,Ammar Almomani,ammar.almomani@example.com,0000-0002-3070-3656
103565225,Alissa Nauman,alissa.nauman@example.com,0000-0002-1035-9001
1621882275,S. Marini,s.marini@example.com,0000-0002-1621-8601
1895213,C. Boucher,c.boucher@example.com,0000-0002-1895-3100
34180597,N. Noyes,n.noyes@example.com,0000-0002-3418-9494
2061119676,M. Prosperi,m.prosperi@example.com,0000-0002-2061-9632
145174828,M. Rana,m.rana@example.com,0000-0002-1451-2602
1740155,D. Nguyen,d.nguyen@example.com,0000-0002-1740-2229
2153992897,Diego Garc'ia-Mart'in,diego.garc'ia-mart'in@example.com,0000-0002-2153-7901
103560141,Martín Larocca,martín.larocca@example.com,0000-0002-1035-4561
2192840743,M. Cerezo,m.cerezo@example.com,0000-0002-2192-9226
2149573186,Salah-Eddine Mansour,salah-eddine.mansour@example.com,0000-0002-2149-5817
2149573092,Abdelhak Sakhi,abdelhak.sakhi@example.com,0000-0002-2149-3445
1784691,Larbi Kzaz,larbi.kzaz@example.com,0000-0002-1784-8668
1646728071,Amine Erroutbi,amine.erroutbi@example.com,0000-0002-1646-4080
1765052,A. Sekkaki,a.sekkaki@example.com,0000-0002-1765-8288
2120325298,Tianbo An,tianbo.an@example.com,0000-0002-2120-5829
2202242918,Yueren Chen,yueren.chen@example.com,0000-0002-2202-8161
2203048155,Yefeng Chen,yefeng.chen@example.com,0000-0002-2203-1005
2199231522,Leyu Ma,leyu.ma@example.com,0000-0002-2199-9055
2109767833,Jingrui Wang,jingrui.wang@example.com,0000-0002-2109-9721
2143573216,Jian Zhao,jian.zhao@example.com,0000-0002-2143-8332
52050098,I-Hsi Kao,i-hsi.kao@example.com,0000-0002-5205-8327
39063641,Ching-yao Chan,ching-yao.chan@example.com,0000-0002-3906-8397
2211915863,Sumukha A,sumukha.a@example.com,0000-0002-2211-9795
2211938121,M. R,m.r@example.com,0000-0002-2211-5775
2175332946,R. Reddy,r.reddy@example.com,0000-0002-2175-8486
2265152609,Zhenzhen Jia,zhenzhen.jia@example.com,0000-0002-2265-7430
2136037114,Hatim Z Almarzouki,hatim.z.almarzouki@example.com,0000-0002-2136-7134
103428990,Hamidreza Eivazi,hamidreza.eivazi@example.com,0000-0002-1034-6169
2143135313,Jendrik‐Alexander Tröger,jendrik‐alexander.tröger@example.com,0000-0002-2143-6832
38616438,Stefan H. A. Wittek,stefan.h.a.wittek@example.com,0000-0002-3861-1988
144183393,S. Hartmann,s.hartmann@example.com,0000-0002-1441-4674
2064020727,A. Rausch,a.rausch@example.com,0000-0002-2064-4517
2112388565,Hai Tang,hai.tang@example.com,0000-0002-2112-1016
2392503,Zhihui Hu,zhihui.hu@example.com,0000-0002-2392-8955
34176020,Jesse Dodge,jesse.dodge@example.com,0000-0002-3417-1270
2169943514,Taylor Prewitt,taylor.prewitt@example.com,0000-0002-2169-2041
15032777,Rémi Tachet des Combes,rémi.tachet.des.combes@example.com,0000-0002-1503-6825
2169933026,Erika Odmark,erika.odmark@example.com,0000-0002-2169-7718
4671928,Roy Schwartz,roy.schwartz@example.com,0000-0002-4671-6162
2268272,Emma Strubell,emma.strubell@example.com,0000-0002-2268-1252
2993731,A. Luccioni,a.luccioni@example.com,0000-0002-2993-7575
144365875,Noah A. Smith,noah.a.smith@example.com,0000-0002-1443-1871
2080048148,Nicole DeCario,nicole.decario@example.com,0000-0002-2080-5657
2169933158,Will Buchanan,will.buchanan@example.com,0000-0002-2169-1114
2108333393,Zhiqiang Wang,zhiqiang.wang@example.com,0000-0002-2108-3551
24532927,M. Ritou,m.ritou@example.com,0000-0002-2453-6327
2216162120,Catherine Da Cunha,catherine.da.cunha@example.com,0000-0002-2216-2722
2672126,B. Furet,b.furet@example.com,0000-0002-2672-7737
2365454,Véronique M. Gomes,véronique.m.gomes@example.com,0000-0002-2365-9208
1388881648,A. Mendes-Ferreira,a.mendes-ferreira@example.com,0000-0002-1388-6520
1398151219,P. Melo-Pinto,p.melo-pinto@example.com,0000-0002-1398-2928
2241896547,M. Latyshev,m.latyshev@example.com,0000-0002-2241-3308
2265021172,L. Rybak,l.rybak@example.com,0000-0002-2265-3607
2265040823,D. Shtanagei,d.shtanagei@example.com,0000-0002-2265-9648
101606238,D. Volsky,d.volsky@example.com,0000-0002-1016-8575
2265060724,M. Omelchuk,m.omelchuk@example.com,0000-0002-2265-8073
2006289624,Fanny Castéran,fanny.castéran@example.com,0000-0002-2006-2907
2042063971,Karim Delage,karim.delage@example.com,0000-0002-2042-1950
27070837,Nicolas Hascoët,nicolas.hascoët@example.com,0000-0002-2707-2204
144590774,A. Ammar,a.ammar@example.com,0000-0002-1445-5041
2734584,F. Chinesta,f.chinesta@example.com,0000-0002-2734-3552
49921371,P. Cassagnau,p.cassagnau@example.com,0000-0002-4992-7327
2182521813,Subramanyam Shashi Kumar,subramanyam.shashi.kumar@example.com,0000-0002-2182-3013
134598416,Prakash Ramachandran,prakash.ramachandran@example.com,0000-0002-1345-7173
2289127531,Carlos Augusto,carlos.augusto@example.com,0000-0002-2289-8373
2289127381,Jiménez Zarate,jiménez.zarate@example.com,0000-0002-2289-5926
2289127691,Leticia Amalia,leticia.amalia@example.com,0000-0002-2289-9072
2289132402,Neira Tovar,neira.tovar@example.com,0000-0002-2289-4746
1390114778,D. Toro-Domínguez,d.toro-domínguez@example.com,0000-0002-1390-4370
1390114844,Jordi Martorell-Marugán,jordi.martorell-marugán@example.com,0000-0002-1390-4173
1397935373,M. Martínez-Bueno,m.martínez-bueno@example.com,0000-0002-1397-7084
1390114821,R. López-Domínguez,r.lópez-domínguez@example.com,0000-0002-1390-3919
1400789082,E. Carnero-Montoro,e.carnero-montoro@example.com,0000-0002-1400-8498
2859945,G. Barturen,g.barturen@example.com,0000-0002-2859-2292
153843990,D. Goldman,d.goldman@example.com,0000-0002-1538-3467
83321152,M. Petri,m.petri@example.com,0000-0002-8332-7431
1390114883,P. Carmona-Sáez,p.carmona-sáez@example.com,0000-0002-1390-3247
1390114748,M. Alarcón-Riquelme,m.alarcón-riquelme@example.com,0000-0002-1390-5276
46178062,Nathaniel Sharadin,nathaniel.sharadin@example.com,0000-0002-4617-8285
9533249,A. Boudjella,a.boudjella@example.com,0000-0002-9533-1505
2044655392,M. Boudjella,m.boudjella@example.com,0000-0002-2044-3970
2167780569,Bellebna Bachir,bellebna.bachir@example.com,0000-0002-2167-6327
122610380,B. Silva,b.silva@example.com,0000-0002-1226-2164
31667789,F. Inaba,f.inaba@example.com,0000-0002-3166-8166
1791803,E. Salles,e.salles@example.com,0000-0002-1791-8960
2139168,P. Ciarelli,p.ciarelli@example.com,0000-0002-2139-9392
2122195704,B. Gopalakrishnan,b.gopalakrishnan@example.com,0000-0002-2122-6085
66349118,P. Purusothaman,p.purusothaman@example.com,0000-0002-6634-4206
2244004662,Hanshika. V. G,hanshika.v.g@example.com,0000-0002-2244-7014
2243972141,Preethi. S,preethi.s@example.com,0000-0002-2243-4405
2190302029,S. P,s.p@example.com,0000-0002-2190-2919
2244000315,Ezhillin Freeda. S,ezhillin.freeda.s@example.com,0000-0002-2244-6584
2502922,Qian Lv,qian.lv@example.com,0000-0002-2502-7901
3254714,Kristina Zeljic,kristina.zeljic@example.com,0000-0002-3254-3979
2159549927,Shaolin Zhao,shaolin.zhao@example.com,0000-0002-2159-2808
47539186,Jiangtao Zhang,jiangtao.zhang@example.com,0000-0002-4753-2404
2225607857,Jianmin Zhang,jianmin.zhang@example.com,0000-0002-2225-5155
2157155396,Zheng Wang,zheng.wang@example.com,0000-0002-2157-5649
2257425751,S. B. Madhu,s.b.madhu@example.com,0000-0002-2257-3347
144157622,C. Aravinda,c.aravinda@example.com,0000-0002-1441-6391
2140095224,M. Sannidhan,m.sannidhan@example.com,0000-0002-2140-9884
9323672,Ji-Hwan Bae,ji-hwan.bae@example.com,0000-0002-9323-1673
35692979,Y. Baek,y.baek@example.com,0000-0002-3569-9410
2108472497,Jeong-Eun Lee,jeong-eun.lee@example.com,0000-0002-2108-2266
33094507,I. Song,i.song@example.com,0000-0002-3309-7857
2144718669,Jeehyun Lee,jeehyun.lee@example.com,0000-0002-2144-2177
144312230,Ju-Young Shin,ju-young.shin@example.com,0000-0002-1443-1021
2147302685,Katherine S. Lim,katherine.s.lim@example.com,0000-0002-2147-4264
7147605,A. Reidenbach,a.reidenbach@example.com,0000-0002-7147-1331
35627350,Bruce K. Hua,bruce.k.hua@example.com,0000-0002-3562-8002
38591090,J. W. Mason,j.w.mason@example.com,0000-0002-3859-3824
5770623,C. Gerry,c.gerry@example.com,0000-0002-5770-2004
2633566,P. Clemons,p.clemons@example.com,0000-0002-2633-9342
13027820,Connor W. Coley,connor.w.coley@example.com,0000-0002-1302-3208
2190663521,Guangzhong Pan,guangzhong.pan@example.com,0000-0002-2190-8112
2041700961,Jinchao Pan,jinchao.pan@example.com,0000-0002-2041-9141
46570679,Dianyin Hu,dianyin.hu@example.com,0000-0002-4657-8520
2267407894,Liucheng Zhou,liucheng.zhou@example.com,0000-0002-2267-1590
2267429006,Di Huang,di.huang@example.com,0000-0002-2267-6822
2267457958,Ying Wang,ying.wang@example.com,0000-0002-2267-3658
3312495,Rongqiao Wang,rongqiao.wang@example.com,0000-0002-3312-4251
73488601,Michael Furner,michael.furner@example.com,0000-0002-7348-3707
145751187,M. Islam,m.islam@example.com,0000-0002-1457-4258
2145403550,Chang-Tsun Li,chang-tsun.li@example.com,0000-0002-2145-5790
2265748773,Shuying Zhang,shuying.zhang@example.com,0000-0002-2265-4126
2262219045,Xiaojun Luo,xiaojun.luo@example.com,0000-0002-2262-1641
2186017277,Bixian Mai,bixian.mai@example.com,0000-0002-2186-2604
153618912,Victor Sanchez,victor.sanchez@example.com,0000-0002-1536-8669
1403772365,Miguel Hernández-Cabronero,miguel.hernández-cabronero@example.com,0000-0002-1403-7170
1398456674,J. Serra-Sagristà,j.serra-sagristà@example.com,0000-0002-1398-6463
2101200151,Shruti Pallawi,shruti.pallawi@example.com,0000-0002-2101-8715
2342997363,Dushyant Kumar Singh,dushyant.kumar.singh@example.com,0000-0002-2342-9038
2140392044,Xianbin Zhang,xianbin.zhang@example.com,0000-0002-2140-7648
1758112,Mingzhe Jiang,mingzhe.jiang@example.com,0000-0002-1758-1796
2110050226,Wanqing Wu,wanqing.wu@example.com,0000-0002-2110-9816
51905607,V. H. C. de Albuquerque,v.h.c.de.albuquerque@example.com,0000-0002-5190-9369
1572165293,Mohammed Ghaith Altarabichi,mohammed.ghaith.altarabichi@example.com,0000-0002-1572-1617
3011381,Yuantao Fan,yuantao.fan@example.com,0000-0002-3011-4923
2035603,Sepideh Pashami,sepideh.pashami@example.com,0000-0002-2035-3864
15146920,P. Mashhadi,p.mashhadi@example.com,0000-0002-1514-9606
3109166,Sławomir Nowaczyk,sławomir.nowaczyk@example.com,0000-0002-3109-8801
2274876422,Anusha Ayyagari,anusha.ayyagari@example.com,0000-0002-2274-6477
2111132846,Yang Xia,yang.xia@example.com,0000-0002-2111-1649
145011270,Shu Yu,shu.yu@example.com,0000-0002-1450-7784
3013424,Liuguangyan Jiang,liuguangyan.jiang@example.com,0000-0002-3013-8073
2233541779,Liming Wang,liming.wang@example.com,0000-0002-2233-8543
30842758,Haihua Lv,haihua.lv@example.com,0000-0002-3084-3365
2218434101,Qingze Shen,qingze.shen@example.com,0000-0002-2218-3410
1898360,R. Dutta,r.dutta@example.com,0000-0002-1898-5943
2221116,G. Gkotsis,g.gkotsis@example.com,0000-0002-2221-3052
2292466,S. Velupillai,s.velupillai@example.com,0000-0002-2292-7371
2274051437,Johnny Downs,johnny.downs@example.com,0000-0002-2274-3874
49185510,A. Roberts,a.roberts@example.com,0000-0002-4918-4217
2270125940,R. Stewart,r.stewart@example.com,0000-0002-2270-9641
2238700865,Matthew Hotopf,matthew.hotopf@example.com,0000-0002-2238-3367
1403311014,M. Garcia-Argibay,m.garcia-argibay@example.com,0000-0002-1403-8993
1399354598,Y. Zhang-James,y.zhang-james@example.com,0000-0002-1399-5558
114438476,S. Cortese,s.cortese@example.com,0000-0002-1144-4037
145749630,P. Lichtenstein,p.lichtenstein@example.com,0000-0002-1457-9936
3471989,H. Larsson,h.larsson@example.com,0000-0002-3471-9269
145922763,S. Faraone,s.faraone@example.com,0000-0002-1459-6278
2143617605,Xinle Liang,xinle.liang@example.com,0000-0002-2143-6064
1614034792,Yang Liu,yang.liu@example.com,0000-0002-1614-2224
2119195051,Jiahuan Luo,jiahuan.luo@example.com,0000-0002-2119-2749
2119289438,Yuanqin He,yuanqin.he@example.com,0000-0002-2119-4189
11573257,Tianjian Chen,tianjian.chen@example.com,0000-0002-1157-8629
153096457,Qiang Yang,qiang.yang@example.com,0000-0002-1530-3270
144038779,P. Cordero,p.cordero@example.com,0000-0002-1440-1252
144988959,M. Enciso,m.enciso@example.com,0000-0002-1449-6856
